,Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S
0,-0.7892723355548015,0.8273772438659699,-0.5657364610748746,0.4327933656785018,-0.4736736092984604,-0.5024451714361923,0.7376951317802901,-0.3075623426146228,0.6158384251930635
1,1.266989801811655,-1.5661069258891576,0.6638610320657843,0.4327933656785018,-0.4736736092984604,0.7868452935884461,-1.3555735383351195,-0.3075623426146228,-1.6238025415294657
2,1.266989801811655,0.8273772438659699,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,-1.3555735383351195,-0.3075623426146228,0.6158384251930635
3,1.266989801811655,-1.5661069258891576,0.4333115021019107,0.4327933656785018,-0.4736736092984604,0.4207302360686478,-1.3555735383351195,-0.3075623426146228,0.6158384251930635
4,-0.7892723355548015,0.8273772438659699,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0.7376951317802901,-0.3075623426146228,0.6158384251930635
5,-0.7892723355548015,0.8273772438659699,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.47811642890864375,0.7376951317802901,3.2513733362117265,-1.6238025415294657
6,-0.7892723355548015,-1.5661069258891576,1.893458525206443,-0.47454519624983954,-0.4736736092984604,0.395813560675251,0.7376951317802901,-0.3075623426146228,0.6158384251930635
7,-0.7892723355548015,0.8273772438659699,-2.1027333275006983,2.2474704895351842,0.7676298785983874,-0.22408312108167944,0.7376951317802901,-0.3075623426146228,0.6158384251930635
8,1.266989801811655,0.8273772438659699,-0.1814872444684187,-0.47454519624983954,2.0089333664952354,-0.4242561406845337,-1.3555735383351195,-0.3075623426146228,0.6158384251930635
9,1.266989801811655,-0.3693648410115938,-1.180535207645204,0.4327933656785018,-0.4736736092984604,-0.04295550208861426,-1.3555735383351195,-0.3075623426146228,-1.6238025415294657
10,1.266989801811655,0.8273772438659699,-1.949033640858116,0.4327933656785018,0.7676298785983874,-0.312172377522981,-1.3555735383351195,-0.3075623426146228,0.6158384251930635
11,1.266989801811655,-1.5661069258891576,2.200857898491608,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,-1.3555735383351195,-0.3075623426146228,0.6158384251930635
12,-0.7892723355548015,0.8273772438659699,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0.7376951317802901,-0.3075623426146228,0.6158384251930635
13,-0.7892723355548015,0.8273772438659699,0.7407108753870755,0.4327933656785018,5.73284383018578,-0.01870931177853076,0.7376951317802901,-0.3075623426146228,0.6158384251930635
14,-0.7892723355548015,0.8273772438659699,-1.180535207645204,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,-1.3555735383351195,-0.3075623426146228,0.6158384251930635
15,1.266989801811655,-0.3693648410115938,1.9703083685277343,-0.47454519624983954,-0.4736736092984604,-0.3262666585535892,-1.3555735383351195,-0.3075623426146228,0.6158384251930635
16,-0.7892723355548015,0.8273772438659699,-2.1027333275006983,3.1548090514635256,0.7676298785983874,-0.06199888922968463,0.7376951317802901,3.2513733362117265,-1.6238025415294657
17,1.266989801811655,-0.3693648410115938,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0.7376951317802901,-0.3075623426146228,0.6158384251930635
18,-0.7892723355548015,0.8273772438659699,0.12591212881674602,0.4327933656785018,-0.4736736092984604,-0.2859972841804228,-1.3555735383351195,-0.3075623426146228,0.6158384251930635
19,1.266989801811655,0.8273772438659699,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,-1.3555735383351195,-0.3075623426146228,-1.6238025415294657
20,-0.7892723355548015,-0.3693648410115938,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,0.7376951317802901,-0.3075623426146228,0.6158384251930635
21,1.266989801811655,-0.3693648410115938,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0.7376951317802901,-0.3075623426146228,0.6158384251930635
22,1.266989801811655,0.8273772438659699,-1.1036853643239128,-0.47454519624983954,-0.4736736092984604,-0.4867562231804066,-1.3555735383351195,3.2513733362117265,-1.6238025415294657
23,1.266989801811655,-1.5661069258891576,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,0.7376951317802901,-0.3075623426146228,0.6158384251930635
24,-0.7892723355548015,0.8273772438659699,-1.6416342675729512,2.2474704895351842,0.7676298785983874,-0.22408312108167944,-1.3555735383351195,-0.3075623426146228,0.6158384251930635
25,1.266989801811655,0.8273772438659699,0.6638610320657843,0.4327933656785018,5.73284383018578,-0.016444159470040135,-1.3555735383351195,-0.3075623426146228,0.6158384251930635
26,-0.7892723355548015,0.8273772438659699,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0.7376951317802901,-0.3075623426146228,-1.6238025415294657
27,-0.7892723355548015,-1.5661069258891576,-0.7962859910387481,2.2474704895351842,2.0089333664952354,4.647001076532463,0.7376951317802901,-0.3075623426146228,0.6158384251930635
28,1.266989801811655,0.8273772438659699,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,-1.3555735383351195,3.2513733362117265,-1.6238025415294657
29,-0.7892723355548015,0.8273772438659699,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0.7376951317802901,-0.3075623426146228,0.6158384251930635
30,-0.7892723355548015,-1.5661069258891576,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,0.7376951317802901,-0.3075623426146228,-1.6238025415294657
31,1.266989801811655,-1.5661069258891576,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,2.301728820789,-1.3555735383351195,-0.3075623426146228,-1.6238025415294657
32,1.266989801811655,0.8273772438659699,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-1.3555735383351195,3.2513733362117265,-1.6238025415294657
33,-0.7892723355548015,-0.3693648410115938,2.8156566450619374,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0.7376951317802901,-0.3075623426146228,0.6158384251930635
34,-0.7892723355548015,-1.5661069258891576,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,1.0060617003323709,0.7376951317802901,-0.3075623426146228,-1.6238025415294657
35,-0.7892723355548015,-1.5661069258891576,0.9712604053509489,0.4327933656785018,-0.4736736092984604,0.39858208016340624,0.7376951317802901,-0.3075623426146228,0.6158384251930635
36,1.266989801811655,0.8273772438659699,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0.7376951317802901,-0.3075623426146228,-1.6238025415294657
37,-0.7892723355548015,0.8273772438659699,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0.7376951317802901,-0.3075623426146228,0.6158384251930635
38,-0.7892723355548015,0.8273772438659699,-0.8731358343600393,1.340131927606843,-0.4736736092984604,-0.2859972841804228,-1.3555735383351195,-0.3075623426146228,0.6158384251930635
39,1.266989801811655,0.8273772438659699,-1.180535207645204,0.4327933656785018,-0.4736736092984604,-0.42207354059350805,-1.3555735383351195,-0.3075623426146228,-1.6238025415294657
40,-0.7892723355548015,0.8273772438659699,0.8175607187083667,0.4327933656785018,-0.4736736092984604,-0.4576454924460446,-1.3555735383351195,-0.3075623426146228,0.6158384251930635
